"","Date_UTC","ClickTime_UTC","clickDepth_m","fit_line","lwr_CI_99","upr_CI_99"
"497","2016-07-03","2016-07-03_19:16:26.928",1325.86565467411,1312.94847546808,1302.76085671675,1323.13609421942
"498","2016-07-03","2016-07-03_19:16:27.563",1334.2138562874,1312.68059901828,1302.48375281325,1322.8774452233
"499","2016-07-03","2016-07-03_19:16:38.486",1285.35208338691,1307.92810500031,1298.00598689009,1317.85022311054
"500","2016-07-03","2016-07-03_19:16:39.283",1273.20358973074,1307.57244503332,1297.68579131953,1317.4590987471
"501","2016-07-03","2016-07-03_19:16:39.844",1272.19123463095,1307.32152070106,1297.45966770561,1317.18337369651
"502","2016-07-03","2016-07-03_19:16:40.960",1272.19123463095,1306.82100612318,1297.00741523491,1316.63459701145
"503","2016-07-03","2016-07-03_19:16:41.549",1273.20358973074,1306.5561569999,1296.7671402047,1316.34517379509
"504","2016-07-03","2016-07-03_19:16:42.141",1260.04320589199,1306.28950458584,1296.52434388592,1316.05466528577
"505","2016-07-03","2016-07-03_19:16:42.733",1261.05552522893,1306.022416157,1296.28010497603,1315.76472733797
"506","2016-07-03","2016-07-03_19:16:43.335",1273.20358973074,1305.7503890643,1296.03012193785,1315.47065619075
"507","2016-07-03","2016-07-03_19:16:43.967",1305.60052649029,1305.46436475837,1295.76578009626,1315.16294942048
"508","2016-07-03","2016-07-03_19:16:44.775",1266.75225814284,1305.09806721108,1295.42476383222,1314.77137058994
"509","2016-07-03","2016-07-03_19:16:46.364",1345.58307463188,1304.37586048119,1294.74315901914,1314.00856194323
"510","2016-07-03","2016-07-03_19:16:46.918",1264.63035616968,1304.12354293789,1294.50185721741,1313.74522865837
"511","2016-07-03","2016-07-03_19:16:47.490",1279.41418092345,1303.86277124034,1294.25063037525,1313.47491210543
"512","2016-07-03","2016-07-03_19:16:48.062",1279.41418092345,1303.60175678128,1293.99723800494,1313.20627555762
"513","2016-07-03","2016-07-03_19:16:49.236",1300.23860225044,1303.06535219832,1293.47023620238,1312.66046819426
"514","2016-07-03","2016-07-03_19:16:50.085",1314.81641704602,1302.67693608004,1293.08324852708,1312.270623633
"515","2016-07-03","2016-07-03_19:16:51.289",1299.19735244991,1302.12550581955,1292.52599771826,1311.72501392083
"516","2016-07-03","2016-07-03_19:16:52.887",1289.82624035441,1301.39278899991,1291.77146820734,1311.01410979248
"517","2016-07-03","2016-07-03_19:16:53.388",1273.16709044804,1301.16292815108,1291.53155301439,1310.79430328776
"518","2016-07-03","2016-07-03_19:16:54.573",1298.15610567404,1300.61907853009,1290.95811973427,1310.28003732591
"519","2016-07-03","2016-07-03_19:16:55.111",1276.29062207482,1300.37212105232,1290.69516915556,1310.04907294909
"520","2016-07-03","2016-07-03_19:16:55.624",1286.70259076627,1300.13663196578,1290.44302975108,1309.83023418048
"521","2016-07-03","2016-07-03_19:16:57.447",1342.28974739305,1299.29992979978,1289.53719837358,1309.06266122599
"522","2016-07-03","2016-07-03_19:16:58.059",1347.56743184872,1299.0191555809,1289.23017994131,1308.8081312205
"523","2016-07-03","2016-07-03_19:16:58.619",1319.06883410919,1298.76231958401,1288.94821514998,1308.57642401805
"524","2016-07-03","2016-07-03_19:16:59.151",1305.3480734584,1298.51841302033,1288.67957219834,1308.35725384232
"525","2016-07-03","2016-07-03_19:17:02.438",1255.27138744602,1297.01417391479,1287.01127764978,1307.01707017981
"526","2016-07-03","2016-07-03_19:17:12.802",1361.35626277818,1292.33370990575,1281.99431275683,1302.67310705466
"527","2016-07-03","2016-07-03_19:17:14.002",1264.87300456218,1291.80112940914,1281.47233878839,1302.12992002989
"528","2016-07-03","2016-07-03_19:17:15.247",1336.53323965809,1291.25975738502,1280.96150080732,1301.55801396272
"529","2016-07-03","2016-07-03_19:17:15.805",1315.71015783531,1291.02321693492,1280.74565787213,1301.30077599772
"530","2016-07-03","2016-07-03_19:17:16.684",1395.88546834718,1290.65764401409,1280.42027478321,1300.89501324498
"531","2016-07-03","2016-07-03_19:17:17.648",1261.3822862985,1290.26585011887,1280.08159745293,1300.45010278481
"532","2016-07-03","2016-07-03_19:17:18.420",1284.84544727577,1289.95834084067,1279.82206113966,1300.09462054167
"533","2016-07-03","2016-07-03_19:17:20.867",1279.90326381428,1289.01439022299,1279.04885203375,1298.97992841224
"534","2016-07-03","2016-07-03_19:17:22.068",1305.60915110162,1288.56468693486,1278.6856790168,1298.44369485292
"535","2016-07-03","2016-07-03_19:17:22.625",1291.68491573392,1288.35841385574,1278.51859982622,1298.19822788526
"536","2016-07-03","2016-07-03_19:17:23.180",1278.83222243029,1288.15406576486,1278.35222232977,1297.95590919995
"537","2016-07-03","2016-07-03_19:17:23.732",1284.84544727577,1287.95181035228,1278.18633609924,1297.71728460532
"538","2016-07-03","2016-07-03_19:17:24.861",1268.54132586212,1287.54043785781,1277.84378657336,1297.23708914225
"539","2016-07-03","2016-07-03_19:17:25.653",1292.4542701668,1287.25301711398,1277.59923795357,1296.90679627439
"540","2016-07-03","2016-07-03_19:17:26.269",1287.01938154992,1287.029729185,1277.40574994664,1296.65370842336
"541","2016-07-03","2016-07-03_19:17:28.098",1286.20254373428,1286.36547274261,1276.80961039777,1295.92133508744
"542","2016-07-03","2016-07-03_19:17:29.253",1277.6280998184,1285.94276088349,1276.41332444884,1295.47219731815
"543","2016-07-03","2016-07-03_19:17:29.813",1401.80694185518,1285.73628924499,1276.21503768008,1295.25754080989
"544","2016-07-03","2016-07-03_19:17:30.510",1335.57399662629,1285.47753507148,1275.96239908613,1294.99267105684
"545","2016-07-03","2016-07-03_19:17:31.611",1275.97365579302,1285.06395170831,1275.54987888746,1294.57802452917
"546","2016-07-03","2016-07-03_19:17:32.326",1281.49183535051,1284.79159431484,1275.27315124944,1294.31003738024
"547","2016-07-03","2016-07-03_19:17:34.019",1256.19281242038,1284.13225614344,1274.5909650644,1293.67354722248
"548","2016-07-03","2016-07-03_19:17:34.604",1260.47977591238,1283.89898329884,1274.34685801278,1293.4511085849
"549","2016-07-03","2016-07-03_19:17:35.200",1247.6190264178,1283.65808102328,1274.09402168394,1293.22214036262
"550","2016-07-03","2016-07-03_19:17:35.795",1293.63209654631,1283.41408931912,1273.83765820502,1292.99052043321
"551","2016-07-03","2016-07-03_19:17:36.398",1257.2124109069,1283.1630204366,1273.57406133884,1292.75197953435
"552","2016-07-03","2016-07-03_19:17:37.048",1269.35194013741,1282.88782854013,1273.28594697806,1292.4897101022
"553","2016-07-03","2016-07-03_19:17:38.174",1303.56530974321,1282.39906682048,1272.77806990518,1292.02006373578
"554","2016-07-03","2016-07-03_19:17:38.802",1248.42131041169,1282.11935622478,1272.49053001226,1291.74818243731
"555","2016-07-03","2016-07-03_19:17:39.431",1271.23490675516,1281.83375097746,1272.19984139842,1291.46766055649
"556","2016-07-03","2016-07-03_19:17:40.131",1252.76665747244,1281.50916497609,1271.87352590835,1291.14480404383
"557","2016-07-03","2016-07-03_19:17:40.678",1238.64445134613,1281.25034840484,1271.61669940259,1290.88399740709
"558","2016-07-03","2016-07-03_19:17:41.226",1235.38555119231,1280.98630979388,1271.35796348217,1290.6146561056
"559","2016-07-03","2016-07-03_19:17:41.775",1261.24061025572,1280.71733997834,1271.09843840072,1290.33624155597
"560","2016-07-03","2016-07-03_19:17:43.036",1268.95654998654,1280.08480597498,1270.50398269814,1289.66562925183
"561","2016-07-03","2016-07-03_19:17:44.132",1241.40029293018,1279.51922211822,1269.98710072431,1289.05134351214
"562","2016-07-03","2016-07-03_19:17:44.651",1445.3607026817,1279.24654075219,1269.7415568206,1288.75152468377
"563","2016-07-03","2016-07-03_19:17:46.211",1241.90337793398,1278.4093197603,1268.99732029752,1287.82131922308
"564","2016-07-03","2016-07-03_19:17:46.736",1184.33289989024,1278.12194982979,1268.74388723188,1287.5000124277
"565","2016-07-03","2016-07-03_19:17:47.996",1287.86639581143,1277.42159440071,1268.12728431797,1286.71590448345
"566","2016-07-03","2016-07-03_19:17:48.559",1305.7662021412,1277.10406674654,1267.84726965743,1286.36086383565
"567","2016-07-03","2016-07-03_19:17:49.073",1365.16087391952,1276.81184716416,1267.5888551798,1286.03483914851
"568","2016-07-03","2016-07-03_19:17:50.964",1278.85827979278,1275.71920428628,1266.61232104343,1284.82608752912
"569","2016-07-03","2016-07-03_19:17:51.640",1222.00052555865,1275.32251355415,1266.2523746184,1284.3926524899
"570","2016-07-03","2016-07-03_19:17:52.216",1324.54865400506,1274.9822347698,1265.94085102892,1284.02361851069
"571","2016-07-03","2016-07-03_19:17:52.815",1242.94915367669,1274.62630257122,1265.61207190995,1283.64053323249
"572","2016-07-03","2016-07-03_19:17:53.375",1241.84656786806,1274.29176896501,1265.30020804657,1283.28332988346
"573","2016-07-03","2016-07-03_19:17:53.992",1248.46212677658,1273.92134600368,1264.95157010601,1282.89112190135
"574","2016-07-03","2016-07-03_19:17:54.772",1368.56791368764,1273.45055070662,1264.50336605723,1282.397735356
"575","2016-07-03","2016-07-03_19:17:55.358",1286.80647248299,1273.0951866518,1264.16129216298,1282.02908114062
"576","2016-07-03","2016-07-03_19:17:56.614",1248.20235344458,1272.32940684892,1263.41352655204,1281.24528714579
"577","2016-07-03","2016-07-03_19:17:57.263",1275.45195686668,1271.93186990726,1263.01996453436,1280.84377528016
"578","2016-07-03","2016-07-03_19:17:58.025",1233.44287901925,1271.46384256583,1262.55236521467,1280.375319917
"579","2016-07-03","2016-07-03_19:17:58.647",1245.93163180034,1271.08098605704,1262.16679661776,1279.99517549631
"580","2016-07-03","2016-07-03_19:17:59.450",1366.10759865071,1270.58591921013,1261.66473280945,1279.50710561082
"581","2016-07-03","2016-07-03_19:18:00.066",1264.85302483551,1270.20573563565,1261.27698166096,1279.13448961033
"582","2016-07-03","2016-07-03_19:18:00.634",1317.93862986794,1269.85501768036,1260.91798195111,1278.79205340962
"583","2016-07-03","2016-07-03_19:18:01.211",1284.73558525103,1269.49872022545,1260.55235500495,1278.44508544595
"584","2016-07-03","2016-07-03_19:18:01.826",1309.63763957274,1269.11908108991,1260.16217976873,1278.07598241108
"585","2016-07-03","2016-07-03_19:18:02.502",1330.98335182804,1268.70212090197,1259.73348930705,1277.67075249689
"586","2016-07-03","2016-07-03_19:18:03.773",1258.29399485218,1267.91983855116,1258.93093793366,1276.90873916866
"587","2016-07-03","2016-07-03_19:18:04.447",1243.11255140459,1267.50628426582,1258.50877558418,1276.50379294746
"588","2016-07-03","2016-07-03_19:18:05.167",1246.61591537486,1267.06579506481,1258.0616319988,1276.06995813083
"589","2016-07-03","2016-07-03_19:18:05.733",1252.45491673347,1266.72062103402,1257.71352367697,1275.72771839107
"590","2016-07-03","2016-07-03_19:18:06.292",1204.57737155182,1266.37945765325,1257.37187262932,1275.38704267718
"591","2016-07-03","2016-07-03_19:18:06.868",1231.32152579243,1266.02629571843,1257.02072481613,1275.03186662074
"592","2016-07-03","2016-07-03_19:18:08.009",1189.18054187594,1265.32194005756,1256.32674927173,1274.31713084339
"593","2016-07-03","2016-07-03_19:18:09.109",1373.42542425585,1264.63702219341,1255.65796869102,1273.6160756958
"594","2016-07-03","2016-07-03_19:18:09.664",1266.2412792682,1264.28931277151,1255.31994918788,1273.25867635514
"595","2016-07-03","2016-07-03_19:18:11.471",1230.37687607751,1263.14758318979,1254.2126325046,1272.08253387497
"596","2016-07-03","2016-07-03_19:18:11.953",1229.19222631366,1262.84060841483,1253.91466565867,1271.766551171
"597","2016-07-03","2016-07-03_19:18:13.405",1249.3874171096,1261.90988827125,1253.00771310808,1270.81206343443
"598","2016-07-03","2016-07-03_19:18:14.029",1231.88133914397,1261.50721872238,1252.61284410646,1270.4015933383
"599","2016-07-03","2016-07-03_19:18:14.536",1243.55198217147,1261.17888814151,1252.28942716204,1270.06834912097
"600","2016-07-03","2016-07-03_19:18:15.006",1266.89417562141,1260.87360286978,1251.98739644507,1269.75980929449
"601","2016-07-03","2016-07-03_19:18:15.940",1263.24255364838,1260.26436435056,1251.38042196838,1269.14830673274
"602","2016-07-03","2016-07-03_19:18:16.408",1249.44227079146,1259.95783363877,1251.0727105172,1268.84295676033
"603","2016-07-03","2016-07-03_19:18:16.898",1287.3940813007,1259.63601003194,1250.74786279367,1268.52415727022
"604","2016-07-03","2016-07-03_19:18:17.642",1242.54229029588,1259.14566704389,1250.24924552301,1268.04208856476
"605","2016-07-03","2016-07-03_19:18:18.226",1237.94236290368,1258.75936884231,1249.85321159724,1267.66552608739
"606","2016-07-03","2016-07-03_19:18:18.734",1241.56248097999,1258.42235750928,1249.50534809478,1267.33936692377
"607","2016-07-03","2016-07-03_19:18:19.226",1403.66740207699,1258.09510245472,1249.16544128654,1267.02476362289
"608","2016-07-03","2016-07-03_19:18:19.762",1191.69612700203,1257.73763648715,1248.79178660428,1266.68348637002
"609","2016-07-03","2016-07-03_19:18:28.575",1264.86526784433,1251.73499049918,1242.25511133186,1261.2148696665
"610","2016-07-03","2016-07-03_19:18:29.091",1212.04336294744,1251.37716642574,1241.86057663193,1260.89375621956
"611","2016-07-03","2016-07-03_19:18:29.614",1213.19159914274,1251.0138751806,1241.4610069783,1260.5667433829
"612","2016-07-03","2016-07-03_19:18:30.306",1208.59867198418,1250.53227198342,1240.93332245894,1260.13122150789
"613","2016-07-03","2016-07-03_19:18:30.903",1287.83325194619,1250.11597062568,1240.47948623865,1259.75245501271
"614","2016-07-03","2016-07-03_19:18:31.444",1236.8772906282,1249.73809050018,1240.06974262026,1259.4064383801
"615","2016-07-03","2016-07-03_19:18:31.976",1290.47653058668,1249.36593232687,1239.66855989322,1259.06330476052
"616","2016-07-03","2016-07-03_19:18:32.519",1278.82399321975,1248.98552087345,1239.26119327179,1258.70984847511
"617","2016-07-03","2016-07-03_19:18:33.638",1260.1805443521,1248.19988099213,1238.42981822634,1257.96994375792
"618","2016-07-03","2016-07-03_19:18:34.176",1242.70299391744,1247.82138083378,1238.0346446525,1257.60811701505
"619","2016-07-03","2016-07-03_19:18:34.727",1208.88164039991,1247.43323946813,1237.63340294231,1257.23307599396
"620","2016-07-03","2016-07-03_19:18:35.368",1206.61688905339,1246.98109450297,1237.17145897996,1256.79073002598
"621","2016-07-03","2016-07-03_19:18:36.484",1208.88164039991,1246.17139978998,1236.35738811435,1255.9854114656
"622","2016-07-03","2016-07-03_19:18:37.555",1189.63161790336,1245.35503112964,1235.54952466773,1255.16053759154
"623","2016-07-03","2016-07-03_19:18:38.109",1243.3536553927,1244.91857263965,1235.12177447148,1254.71537080781
"624","2016-07-03","2016-07-03_19:18:38.801",1220.38274593668,1244.36058090198,1234.57829523032,1254.14286657364
"625","2016-07-03","2016-07-03_19:18:39.443",1239.90794514626,1243.8307971512,1234.06517328289,1253.59642101951
"626","2016-07-03","2016-07-03_19:18:40.023",1227.27389717437,1243.34267213532,1233.59439359492,1253.09095067571
"627","2016-07-03","2016-07-03_19:18:40.585",1262.87983897626,1242.8615259947,1233.1318270198,1252.59122496959
"628","2016-07-03","2016-07-03_19:18:41.151",1217.94075996598,1242.36924418693,1232.6597284963,1252.07875987757
"629","2016-07-03","2016-07-03_19:18:41.851",1206.61688905339,1241.75032925638,1232.06738250758,1251.43327600518
"630","2016-07-03","2016-07-03_19:18:42.887",1209.33638585105,1240.81544543607,1231.17397350618,1250.45691736596
"631","2016-07-03","2016-07-03_19:18:43.411",1185.21048703521,1240.33470804926,1230.71470241449,1249.95471368403
"632","2016-07-03","2016-07-03_19:18:43.915",1250.69799825254,1239.8677319389,1230.26840451378,1249.46705936402
"633","2016-07-03","2016-07-03_19:18:44.405",1219.67644212963,1239.40969675155,1229.8303144952,1248.98907900791
"634","2016-07-03","2016-07-03_19:18:44.901",1271.38019174036,1238.94228370972,1229.38275076297,1248.50181665648
"635","2016-07-03","2016-07-03_19:18:45.427",1370.20788150749,1238.44276656096,1228.90371396718,1247.98181915474
"636","2016-07-03","2016-07-03_19:18:45.953",1316.19478374112,1237.9396303541,1228.42027298347,1247.45898772473
"637","2016-07-03","2016-07-03_19:18:46.900",1428.8249720543,1237.02573404205,1227.5392427201,1246.51222536401
"638","2016-07-03","2016-07-03_19:18:47.375",1234.61248717005,1236.5639374613,1227.09240410074,1246.03547082187
"639","2016-07-03","2016-07-03_19:18:47.852",1249.54901462096,1236.09823876227,1226.64053447543,1245.55594304911
"640","2016-07-03","2016-07-03_19:18:48.342",1232.31460268738,1235.6180659485,1226.17320407172,1245.06292782528
"641","2016-07-03","2016-07-03_19:18:50.065",1219.67644212963,1233.91919194731,1224.50695866854,1243.33142522608
"642","2016-07-03","2016-07-03_19:18:50.628",1220.82535154419,1233.36191738902,1223.95566868955,1242.76816608849
"643","2016-07-03","2016-07-03_19:19:01.440",1247.04911015165,1223.06794686998,1213.32784493489,1232.80804880506
"644","2016-07-03","2016-07-03_19:19:02.049",1283.46560156824,1222.54298971204,1212.76852552292,1232.31745390115
"645","2016-07-03","2016-07-03_19:19:03.342",1245.62403535663,1221.45974769473,1211.61332596483,1231.30616942463
"646","2016-07-03","2016-07-03_19:19:03.953",1249.43394062316,1220.96379915991,1211.08461749535,1230.84298082447
"647","2016-07-03","2016-07-03_19:19:04.565",1208.79637578109,1220.47800719377,1210.56731605099,1230.38869833655
"648","2016-07-03","2016-07-03_19:19:07.828",1226.07370128535,1218.09482814078,1208.05337420223,1228.13628207933
"649","2016-07-03","2016-07-03_19:19:09.118",1185.9391272396,1217.26034241681,1207.19239723909,1227.32828759454
"650","2016-07-03","2016-07-03_19:19:09.832",1232.92455071112,1216.82757193162,1206.75295811744,1226.9021857458
"651","2016-07-03","2016-07-03_19:19:11.058",1189.74859957908,1216.13578115155,1206.06470027847,1226.20686202462
"652","2016-07-03","2016-07-03_19:19:11.681",1206.25663237221,1215.79440603546,1205.7331528512,1225.85565921972
"653","2016-07-03","2016-07-03_19:19:12.263",1203.716901245,1215.46360039636,1205.41651272326,1225.51068806946
"654","2016-07-03","2016-07-03_19:19:12.859",1220.22537310604,1215.11372998317,1205.08569041298,1225.14176955336
"655","2016-07-03","2016-07-03_19:19:13.430",1234.65109280956,1214.76873289458,1204.7628238867,1224.77464190245
"656","2016-07-03","2016-07-03_19:19:13.969",1247.5135656271,1214.43491687228,1204.45299630214,1224.41683744242
"657","2016-07-03","2016-07-03_19:19:15.216",1213.71833974905,1213.6355996911,1203.7186688313,1223.5525305509
"658","2016-07-03","2016-07-03_19:19:16.012",1227.65616732791,1213.10830561749,1203.23813173601,1222.97847949896
"659","2016-07-03","2016-07-03_19:19:16.601",1163.03841551453,1212.71093715905,1202.87715395315,1222.54472036496
"660","2016-07-03","2016-07-03_19:19:17.141",1220.05367055152,1212.34199242255,1202.54245010402,1222.14153474109
"661","2016-07-03","2016-07-03_19:19:17.650",1179.50886006466,1211.99072426914,1202.22388620591,1221.75756233237
"662","2016-07-03","2016-07-03_19:19:18.151",1174.4409765286,1211.64215464316,1201.90761471154,1221.37669457478
"663","2016-07-03","2016-07-03_19:19:19.025",1192.17878063033,1211.02880459384,1201.35002886558,1220.7075803221
"664","2016-07-03","2016-07-03_19:19:20.069",1189.64477231998,1210.29045224383,1200.67561742443,1219.90528706324
"665","2016-07-03","2016-07-03_19:19:20.854",1192.17878063033,1209.73364865285,1200.16370795212,1219.30358935358
"666","2016-07-03","2016-07-03_19:19:23.487",1190.91177496286,1207.88135217649,1198.43102296387,1217.33168138912
"667","2016-07-03","2016-07-03_19:19:24.099",1207.71176746047,1207.45927018822,1198.02820448779,1216.89033588864
"668","2016-07-03","2016-07-03_19:19:24.759",1225.70006880186,1207.00973866959,1197.59535257993,1216.42412475926
"669","2016-07-03","2016-07-03_19:19:25.447",1226.98497015399,1206.5485369464,1197.14687141811,1215.9502024747
"670","2016-07-03","2016-07-03_19:19:26.233",1208.9966264675,1206.03245503898,1196.6394052469,1215.42550483107
"671","2016-07-03","2016-07-03_19:19:28.032",1179.02860750401,1204.90431236864,1195.50765254902,1214.30097218825
"672","2016-07-03","2016-07-03_19:19:28.917",1222.06833152677,1204.38167081594,1194.9720813724,1213.79126025949
"673","2016-07-03","2016-07-03_19:19:29.673",1214.24267845618,1203.95480826861,1194.5290104166,1213.38060612062
"674","2016-07-03","2016-07-03_19:19:30.956",1228.58979352172,1203.27656359902,1193.81404028094,1212.73908691709
"675","2016-07-03","2016-07-03_19:19:31.589",1209.02563781726,1202.96540077757,1193.48132510305,1212.44947645209
"676","2016-07-03","2016-07-03_19:19:32.252",1207.72138533351,1202.65752205744,1193.14908857778,1212.16595553711
"677","2016-07-03","2016-07-03_19:19:32.914",1191.00887561236,1202.36960468252,1192.83557684314,1211.90363252189
"678","2016-07-03","2016-07-03_19:19:33.703",1194.86334374601,1202.053435275,1192.48805548334,1211.61881506665
"679","2016-07-03","2016-07-03_19:19:35.417",1207.65712645655,1201.47633080215,1191.84445977256,1211.10820183175
"680","2016-07-03","2016-07-03_19:19:36.365",1195.05402699914,1201.2272133844,1191.56266554467,1210.89176122413
"681","2016-07-03","2016-07-03_19:19:38.816",1177.1026403555,1200.84150107907,1191.12114164741,1210.56186051073
"682","2016-07-03","2016-07-03_19:19:39.502",1214.16395826325,1200.805863845,1191.08020274997,1210.53152494004
"683","2016-07-03","2016-07-03_19:19:40.148",1206.35576916917,1200.79732468574,1191.07102505541,1210.52362431608
"684","2016-07-03","2016-07-03_19:19:40.742",1208.95848676861,1200.80552668975,1191.08165256646,1210.52940081304
"685","2016-07-03","2016-07-03_19:19:43.778",1164.28057895298,1201.07401475899,1191.39781435752,1210.75021516046
"686","2016-07-03","2016-07-03_19:19:44.420",1152.74097850113,1201.17641485286,1191.51566620451,1210.83716350121
"687","2016-07-03","2016-07-03_19:19:45.096",1227.27232458981,1201.30033089239,1191.65702458218,1210.9436372026
"688","2016-07-03","2016-07-03_19:19:45.790",1187.73134678227,1201.44416619491,1191.81960084042,1211.0687315494
"689","2016-07-03","2016-07-03_19:19:46.490",1190.2938441309,1201.60571760509,1192.00047994247,1211.2109552677
"690","2016-07-03","2016-07-03_19:19:47.234",1159.54465134535,1201.79489496315,1192.21019143096,1211.37959849534
"691","2016-07-03","2016-07-03_19:19:48.042",1164.66939932511,1202.01992184509,1192.45694813315,1211.58289555702
"692","2016-07-03","2016-07-03_19:19:48.822",1163.38820792449,1202.25565103864,1192.71254860331,1211.79875347397
"693","2016-07-03","2016-07-03_19:19:49.585",1190.87043985169,1202.50302590516,1192.97782863206,1212.02822317825
"694","2016-07-03","2016-07-03_19:19:51.456",1205.17090163213,1203.17501584012,1193.6847425372,1212.66528914304
"695","2016-07-03","2016-07-03_19:19:52.533",1189.57041575309,1203.60054781784,1194.12311013349,1213.07798550219
"696","2016-07-03","2016-07-03_19:19:53.536",1179.17033025279,1204.01989619579,1194.54886062217,1213.49093176941
"697","2016-07-03","2016-07-03_19:19:55.267",1190.87043985169,1204.79069612809,1195.31716763276,1214.26422462341
"698","2016-07-03","2016-07-03_19:19:56.042",1188.47117527249,1205.15314559644,1195.67282635508,1214.6334648378
"699","2016-07-03","2016-07-03_19:19:56.805",1199.88869304759,1205.51935515184,1196.02898360092,1215.00972670275
"700","2016-07-03","2016-07-03_19:19:57.598",1188.36379829336,1205.90898596479,1196.40476360703,1215.41320832255
"701","2016-07-03","2016-07-03_19:19:58.378",1175.5586347233,1206.30037154369,1196.7793443686,1215.82139871878
"702","2016-07-03","2016-07-03_19:19:59.216",1162.69273397556,1206.728912112,1197.18662081774,1216.27120340627
"703","2016-07-03","2016-07-03_19:20:03.857",1178.28051305399,1209.2072002785,1199.5087856601,1218.9056148969
"704","2016-07-03","2016-07-03_19:20:04.443",1176.98151531,1209.52739015827,1199.80783146965,1219.2469488469
"705","2016-07-03","2016-07-03_19:20:05.086",1213.3977167763,1209.8792572215,1200.13704184255,1219.62147260045
"706","2016-07-03","2016-07-03_19:20:05.750",1213.3977167763,1210.2427255231,1200.47806011383,1220.00739093237
"707","2016-07-03","2016-07-03_19:20:06.555",1212.06000399977,1210.68280246736,1200.89274711871,1220.47285781601
"708","2016-07-03","2016-07-03_19:20:07.295",1232.88259653694,1211.0860598084,1201.27497713339,1220.89714248342
"709","2016-07-03","2016-07-03_19:20:07.940",1232.88259653694,1211.43597713975,1201.6087942047,1221.26316007479
"710","2016-07-03","2016-07-03_19:20:08.563",1213.89620137014,1211.77211150107,1201.93168372149,1221.61253928066
"711","2016-07-03","2016-07-03_19:20:09.236",1215.25235279328,1212.13269302632,1202.28085475441,1221.98453129823
"712","2016-07-03","2016-07-03_19:20:09.865",1215.25235279328,1212.46686831545,1202.60740287991,1222.32633375098
"713","2016-07-03","2016-07-03_19:20:10.657",1240.51923142454,1212.88306897993,1203.0186270916,1222.74751086826
"714","2016-07-03","2016-07-03_19:20:11.480",1237.76587109479,1213.34872287789,1203.48471774146,1223.21272801433
"715","2016-07-03","2016-07-03_19:20:12.124",1235.01252304669,1213.76221716925,1203.90219521596,1223.62223912255
"716","2016-07-03","2016-07-03_19:20:13.336",1247.40268598114,1214.65211981439,1204.80733094245,1224.49690868633
"717","2016-07-03","2016-07-03_19:20:14.046",1212.10752986559,1215.23815585033,1205.40641282985,1225.0698988708
"718","2016-07-03","2016-07-03_19:20:14.720",1198.74494672266,1215.83661434111,1206.01966244743,1225.6535662348
"719","2016-07-03","2016-07-03_19:20:15.362",1198.74494672266,1216.44333497875,1206.6423519947,1226.2443179628
"720","2016-07-03","2016-07-03_19:20:18.176",1275.74491964892,1219.48993484073,1209.7733382977,1229.20653138376
"721","2016-07-03","2016-07-03_19:20:18.790",1233.13221404625,1220.23104436716,1210.53440600165,1229.92768273267
"722","2016-07-03","2016-07-03_19:20:19.470",1248.25251880665,1221.08059538491,1211.40604402523,1230.75514674459
"723","2016-07-03","2016-07-03_19:20:22.260",1216.63775352745,1224.84849431728,1215.25734636374,1234.43964227082
"724","2016-07-03","2016-07-03_19:20:22.857",1202.89270247325,1225.70654061114,1216.13033022327,1235.282750999
"725","2016-07-03","2016-07-03_19:20:23.431",1201.51821400341,1226.54643192407,1216.98319042897,1236.10967341917
"726","2016-07-03","2016-07-03_19:20:24.016",1219.38680003409,1227.41641582786,1217.86481118944,1236.96802046628
"727","2016-07-03","2016-07-03_19:20:25.812",1246.87793052337,1230.16462952003,1220.63708230336,1239.69217673671
"728","2016-07-03","2016-07-03_19:20:26.611",1228.14447621908,1231.41898804692,1221.89569857596,1240.94227751787
"729","2016-07-03","2016-07-03_19:20:27.391",1206.78736828626,1232.65875685431,1223.1353732472,1242.18214046142
"730","2016-07-03","2016-07-03_19:20:41.311",1239.31363082903,1254.55735500311,1244.29778693471,1264.81692307151
"731","2016-07-03","2016-07-03_19:20:42.099",1224.25231865321,1255.62806864902,1245.29868076725,1265.95745653079
"732","2016-07-03","2016-07-03_19:20:42.759",1264.96967276959,1256.49815490572,1246.1100405573,1266.88626925415
"733","2016-07-03","2016-07-03_19:20:43.387",1246.63979491147,1257.30199250634,1246.85809613853,1267.74588887415
"734","2016-07-03","2016-07-03_19:20:43.986",1249.45974284925,1258.04563953364,1247.54888268179,1268.54239638548
"735","2016-07-03","2016-07-03_19:20:44.676",1248.04976736807,1258.87286017354,1248.31595029771,1269.42977004936
"736","2016-07-03","2016-07-03_19:20:45.548",1263.5596640172,1259.87068939825,1249.23944647954,1270.50193231697
"737","2016-07-03","2016-07-03_19:20:48.319",1183.17781904342,1262.65082618922,1251.80415905739,1273.49749332106
"738","2016-07-03","2016-07-03_19:20:50.342",1247.28295579308,1264.25733406941,1253.28366433892,1275.2310037999
"739","2016-07-03","2016-07-03_19:20:51.288",1250.13654088152,1264.87200125296,1253.85065124211,1275.89335126381
"740","2016-07-03","2016-07-03_19:20:52.190",1267.59936807984,1265.37141438471,1254.31267989519,1276.43014887424
